antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'evolution'}),frozenset({'animal'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
frozenset({'evolutionary'}),frozenset({'animal'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
frozenset({'biodiversity'}),frozenset({'ecology'}),0.07692307692307693,0.15384615384615385,0.07692307692307693,1.0,6.5,0.0650887573964497,inf
frozenset({'bioinformatics'}),frozenset({'biomedical'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
frozenset({'bioinformatics'}),frozenset({'biomedicine'}),0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
frozenset({'biomedicine'}),frozenset({'bioinformatics'}),0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
frozenset({'bioinformatics'}),frozenset({'genomics'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
frozenset({'multicellular'}),frozenset({'biology'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
frozenset({'biomedicine'}),frozenset({'biomedical'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
frozenset({'biomedicine'}),frozenset({'genomics'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
frozenset({'ecology'}),frozenset({'ecological'}),0.15384615384615385,0.11538461538461539,0.11538461538461539,0.75,6.5,0.09763313609467456,3.5384615384615383
frozenset({'ecological'}),frozenset({'ecology'}),0.11538461538461539,0.15384615384615385,0.11538461538461539,1.0,6.5,0.09763313609467456,inf
frozenset({'ecosystem'}),frozenset({'ecology'}),0.07692307692307693,0.15384615384615385,0.07692307692307693,1.0,6.5,0.0650887573964497,inf
frozenset({'evolutionary'}),frozenset({'evolution'}),0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
frozenset({'evolution'}),frozenset({'evolutionary'}),0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
frozenset({'neurobiological'}),frozenset({'neurobiology'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
frozenset({'neurobiological'}),frozenset({'neuroscience'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
frozenset({'neurosystems'}),frozenset({'neurobiology'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
"frozenset({'evolutionary', 'evolution'})",frozenset({'animal'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
"frozenset({'evolutionary', 'animal'})",frozenset({'evolution'}),0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
"frozenset({'animal', 'evolution'})",frozenset({'evolutionary'}),0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
frozenset({'evolutionary'}),"frozenset({'animal', 'evolution'})",0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
frozenset({'evolution'}),"frozenset({'evolutionary', 'animal'})",0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
"frozenset({'bioinformatics', 'biomedicine'})",frozenset({'biomedical'}),0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,8.666666666666666,0.06804733727810651,inf
"frozenset({'bioinformatics', 'biomedical'})",frozenset({'biomedicine'}),0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
"frozenset({'biomedicine', 'biomedical'})",frozenset({'bioinformatics'}),0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
frozenset({'bioinformatics'}),"frozenset({'biomedicine', 'biomedical'})",0.07692307692307693,0.07692307692307693,0.07692307692307693,1.0,13.0,0.07100591715976332,inf
